step_n,E_lj,E_elec,E_total
129000,25.690697547912748 kJ mol^-1,-2129.4571769743966 kJ mol^-1,-2103.766479426484 kJ mol^-1
129100,17.23627456950649 kJ mol^-1,-2121.2629142166465 kJ mol^-1,-2104.02663964714 kJ mol^-1
129200,14.895527468002031 kJ mol^-1,-2110.4657565522066 kJ mol^-1,-2095.5702290842046 kJ mol^-1
129300,15.194590734880956 kJ mol^-1,-2084.5388954363875 kJ mol^-1,-2069.3443047015066 kJ mol^-1
129400,15.46262871641285 kJ mol^-1,-2088.0492424855734 kJ mol^-1,-2072.5866137691605 kJ mol^-1
129500,16.63967129506485 kJ mol^-1,-2084.3379087577287 kJ mol^-1,-2067.6982374626637 kJ mol^-1
129600,11.315858196287058 kJ mol^-1,-2070.588780891342 kJ mol^-1,-2059.272922695055 kJ mol^-1
129700,8.652626289602049 kJ mol^-1,-2075.2116065282094 kJ mol^-1,-2066.558980238607 kJ mol^-1
129800,9.755856336650888 kJ mol^-1,-2079.3969756482256 kJ mol^-1,-2069.6411193115746 kJ mol^-1
129900,4.588563424996449 kJ mol^-1,-2076.614483033686 kJ mol^-1,-2072.0259196086895 kJ mol^-1
130000,5.306823300506502 kJ mol^-1,-2085.046517334905 kJ mol^-1,-2079.7396940343983 kJ mol^-1
130100,6.879010274758269 kJ mol^-1,-2093.4694076948017 kJ mol^-1,-2086.5903974200432 kJ mol^-1
130200,-2.942801932488341 kJ mol^-1,-2086.5038614915943 kJ mol^-1,-2089.4466634240825 kJ mol^-1
130300,-7.12626752663669 kJ mol^-1,-2079.1563569426507 kJ mol^-1,-2086.2826244692874 kJ mol^-1
130400,-9.724998313935226 kJ mol^-1,-2071.844146016217 kJ mol^-1,-2081.5691443301525 kJ mol^-1
130500,-4.703526310084089 kJ mol^-1,-2080.241452915321 kJ mol^-1,-2084.9449792254054 kJ mol^-1
130600,-2.733607180853115 kJ mol^-1,-2084.0202801717587 kJ mol^-1,-2086.753887352612 kJ mol^-1
130700,-6.51187995341897 kJ mol^-1,-2063.9805497548255 kJ mol^-1,-2070.4924297082443 kJ mol^-1
130800,-3.8157815900901126 kJ mol^-1,-2072.361343208154 kJ mol^-1,-2076.1771247982438 kJ mol^-1
130900,-2.8391071564114445 kJ mol^-1,-2069.625045313861 kJ mol^-1,-2072.4641524702724 kJ mol^-1
131000,-1.0687158165168655 kJ mol^-1,-2074.9415209998997 kJ mol^-1,-2076.0102368164166 kJ mol^-1
131100,-1.6644000359714817 kJ mol^-1,-2087.8029241983527 kJ mol^-1,-2089.467324234324 kJ mol^-1
131200,-2.707974462420553 kJ mol^-1,-2092.5577276136737 kJ mol^-1,-2095.2657020760944 kJ mol^-1
131300,-4.004306122560736 kJ mol^-1,-2085.5319616568822 kJ mol^-1,-2089.536267779443 kJ mol^-1
131400,-3.741953015405561 kJ mol^-1,-2081.1436670654384 kJ mol^-1,-2084.885620080844 kJ mol^-1
131500,-4.359458516369997 kJ mol^-1,-2080.004768849584 kJ mol^-1,-2084.364227365954 kJ mol^-1
131600,-4.283392908325098 kJ mol^-1,-2078.176680510566 kJ mol^-1,-2082.4600734188907 kJ mol^-1
131700,-0.5573418341040114 kJ mol^-1,-2080.51338341098 kJ mol^-1,-2081.0707252450843 kJ mol^-1
131800,2.5250933133611078 kJ mol^-1,-2087.9104720932614 kJ mol^-1,-2085.3853787799003 kJ mol^-1
131900,2.575482034497614 kJ mol^-1,-2083.0879386129195 kJ mol^-1,-2080.5124565784217 kJ mol^-1
132000,0.06661568687636915 kJ mol^-1,-2081.782120862792 kJ mol^-1,-2081.7155051759155 kJ mol^-1
132100,-0.016301905134288003 kJ mol^-1,-2084.9634078440827 kJ mol^-1,-2084.979709749217 kJ mol^-1
132200,-1.0352639163709394 kJ mol^-1,-2082.373150840554 kJ mol^-1,-2083.408414756925 kJ mol^-1
132300,-4.715232639652039 kJ mol^-1,-2075.5707154908273 kJ mol^-1,-2080.2859481304795 kJ mol^-1
132400,-8.016952561771097 kJ mol^-1,-2067.589235825912 kJ mol^-1,-2075.6061883876832 kJ mol^-1
132500,-11.174264553390797 kJ mol^-1,-2069.8426729176176 kJ mol^-1,-2081.0169374710085 kJ mol^-1
132600,-14.830383965930379 kJ mol^-1,-2066.3180898207934 kJ mol^-1,-2081.1484737867236 kJ mol^-1
132700,-13.322192412367889 kJ mol^-1,-2065.814272534862 kJ mol^-1,-2079.13646494723 kJ mol^-1
132800,-10.66535106041142 kJ mol^-1,-2065.1384893303366 kJ mol^-1,-2075.803840390748 kJ mol^-1
132900,-8.85311887125785 kJ mol^-1,-2055.542363412328 kJ mol^-1,-2064.395482283586 kJ mol^-1
133000,-6.569671974890643 kJ mol^-1,-2061.351583483011 kJ mol^-1,-2067.9212554579017 kJ mol^-1
133100,-1.7194701906987775 kJ mol^-1,-2058.539472272767 kJ mol^-1,-2060.2589424634657 kJ mol^-1
133200,-3.227729385762692 kJ mol^-1,-2056.5848460945745 kJ mol^-1,-2059.8125754803373 kJ mol^-1
133300,-4.7944343344498 kJ mol^-1,-2050.967960278185 kJ mol^-1,-2055.7623946126346 kJ mol^-1
133400,-10.989908632287998 kJ mol^-1,-2048.366667939313 kJ mol^-1,-2059.356576571601 kJ mol^-1
133500,-5.060732101868668 kJ mol^-1,-2044.7407792374727 kJ mol^-1,-2049.8015113393412 kJ mol^-1
133600,-8.257551701967014 kJ mol^-1,-2041.1194553193868 kJ mol^-1,-2049.3770070213536 kJ mol^-1
133700,-9.302658450516038 kJ mol^-1,-2052.3066050770176 kJ mol^-1,-2061.6092635275336 kJ mol^-1
133800,-8.047942883659289 kJ mol^-1,-2051.2378084006677 kJ mol^-1,-2059.285751284327 kJ mol^-1
133900,-4.662845460633255 kJ mol^-1,-2057.3869024048577 kJ mol^-1,-2062.049747865491 kJ mol^-1
134000,3.621951723614743 kJ mol^-1,-2057.2447321156733 kJ mol^-1,-2053.6227803920588 kJ mol^-1
134100,4.982724403905663 kJ mol^-1,-2063.44236841411 kJ mol^-1,-2058.4596440102046 kJ mol^-1
134200,9.14576743706873 kJ mol^-1,-2073.291561004006 kJ mol^-1,-2064.1457935669373 kJ mol^-1
134300,7.342950593746274 kJ mol^-1,-2072.4037920449705 kJ mol^-1,-2065.0608414512244 kJ mol^-1
134400,2.4105431411910136 kJ mol^-1,-2074.4648267561247 kJ mol^-1,-2072.054283614934 kJ mol^-1
134500,4.367884274943744 kJ mol^-1,-2071.5786754612755 kJ mol^-1,-2067.210791186332 kJ mol^-1
134600,4.50494275149968 kJ mol^-1,-2086.3083246842643 kJ mol^-1,-2081.8033819327648 kJ mol^-1
134700,5.686103858524759 kJ mol^-1,-2105.118982938448 kJ mol^-1,-2099.432879079923 kJ mol^-1
134800,4.3378881750783895 kJ mol^-1,-2119.749318588398 kJ mol^-1,-2115.41143041332 kJ mol^-1
134900,4.536761160527452 kJ mol^-1,-2128.5717372523627 kJ mol^-1,-2124.0349760918352 kJ mol^-1
135000,2.597718773054084 kJ mol^-1,-2125.151340271971 kJ mol^-1,-2122.553621498917 kJ mol^-1
135100,-0.9043453513116283 kJ mol^-1,-2116.052982388718 kJ mol^-1,-2116.95732774003 kJ mol^-1
135200,-1.0336129899357753 kJ mol^-1,-2108.7067414021744 kJ mol^-1,-2109.74035439211 kJ mol^-1
135300,-1.3380651036708908 kJ mol^-1,-2117.149533492229 kJ mol^-1,-2118.4875985958997 kJ mol^-1
135400,6.191015908412395 kJ mol^-1,-2120.489680561377 kJ mol^-1,-2114.298664652965 kJ mol^-1
135500,14.518355761135757 kJ mol^-1,-2137.802202991624 kJ mol^-1,-2123.2838472304884 kJ mol^-1
135600,7.316454786813327 kJ mol^-1,-2135.623210866675 kJ mol^-1,-2128.3067560798618 kJ mol^-1
135700,-0.816420251814919 kJ mol^-1,-2129.8389910255023 kJ mol^-1,-2130.6554112773174 kJ mol^-1
135800,4.002674503357734 kJ mol^-1,-2125.878426037897 kJ mol^-1,-2121.875751534539 kJ mol^-1
135900,-4.883006173807891 kJ mol^-1,-2108.7666671998554 kJ mol^-1,-2113.6496733736635 kJ mol^-1
136000,-4.797141576712427 kJ mol^-1,-2103.0604275657047 kJ mol^-1,-2107.857569142417 kJ mol^-1
136100,-10.623855961216195 kJ mol^-1,-2104.226330135337 kJ mol^-1,-2114.850186096553 kJ mol^-1
136200,-7.244993236029064 kJ mol^-1,-2107.2145297691295 kJ mol^-1,-2114.4595230051586 kJ mol^-1
136300,-8.017469446120675 kJ mol^-1,-2109.9407138871134 kJ mol^-1,-2117.958183333234 kJ mol^-1
136400,1.2935791103279284 kJ mol^-1,-2126.262054375571 kJ mol^-1,-2124.9684752652433 kJ mol^-1
136500,2.279651193250887 kJ mol^-1,-2122.598400091044 kJ mol^-1,-2120.318748897793 kJ mol^-1
136600,0.30608672353487687 kJ mol^-1,-2129.145039056759 kJ mol^-1,-2128.838952333224 kJ mol^-1
136700,1.9177795819549612 kJ mol^-1,-2125.145009334272 kJ mol^-1,-2123.227229752317 kJ mol^-1
136800,4.797218182050362 kJ mol^-1,-2129.495743528358 kJ mol^-1,-2124.6985253463076 kJ mol^-1
136900,4.934826157181904 kJ mol^-1,-2136.5612611774422 kJ mol^-1,-2131.6264350202605 kJ mol^-1
137000,9.459422676822319 kJ mol^-1,-2151.077884870221 kJ mol^-1,-2141.618462193399 kJ mol^-1
137100,17.166398564814696 kJ mol^-1,-2152.6914007142354 kJ mol^-1,-2135.5250021494207 kJ mol^-1
137200,18.52350190363614 kJ mol^-1,-2150.0115739263406 kJ mol^-1,-2131.4880720227043 kJ mol^-1
137300,10.528001649299792 kJ mol^-1,-2129.8005601388886 kJ mol^-1,-2119.272558489589 kJ mol^-1
137400,10.41982511084243 kJ mol^-1,-2122.939839690649 kJ mol^-1,-2112.5200145798067 kJ mol^-1
137500,17.12688000832079 kJ mol^-1,-2138.8291981553507 kJ mol^-1,-2121.70231814703 kJ mol^-1
137600,15.896974405383462 kJ mol^-1,-2153.2935756605493 kJ mol^-1,-2137.396601255166 kJ mol^-1
137700,20.384340297939936 kJ mol^-1,-2151.622166013695 kJ mol^-1,-2131.2378257157548 kJ mol^-1
137800,20.433418862351367 kJ mol^-1,-2149.893342454121 kJ mol^-1,-2129.4599235917694 kJ mol^-1
137900,28.988575095011086 kJ mol^-1,-2154.899006119065 kJ mol^-1,-2125.9104310240537 kJ mol^-1
138000,33.47050144744233 kJ mol^-1,-2158.491133709232 kJ mol^-1,-2125.0206322617896 kJ mol^-1
138100,26.042935729393424 kJ mol^-1,-2154.9923385584225 kJ mol^-1,-2128.949402829029 kJ mol^-1
138200,25.93662398832957 kJ mol^-1,-2155.850320323763 kJ mol^-1,-2129.913696335433 kJ mol^-1
138300,25.311553416175073 kJ mol^-1,-2160.0662911045883 kJ mol^-1,-2134.754737688413 kJ mol^-1
138400,16.936600561746662 kJ mol^-1,-2170.891692556341 kJ mol^-1,-2153.955091994594 kJ mol^-1
138500,16.591442811801898 kJ mol^-1,-2169.1207387663144 kJ mol^-1,-2152.5292959545127 kJ mol^-1
138600,19.358396794034647 kJ mol^-1,-2166.1094674961805 kJ mol^-1,-2146.751070702146 kJ mol^-1
138700,17.44242901833097 kJ mol^-1,-2152.1891904123836 kJ mol^-1,-2134.7467613940526 kJ mol^-1
138800,11.26622218759779 kJ mol^-1,-2156.6921458856 kJ mol^-1,-2145.4259236980024 kJ mol^-1
138900,27.609910126022324 kJ mol^-1,-2170.35351071186 kJ mol^-1,-2142.7436005858376 kJ mol^-1
139000,30.741774154562034 kJ mol^-1,-2171.56209908341 kJ mol^-1,-2140.820324928848 kJ mol^-1
139100,30.23789365262139 kJ mol^-1,-2183.6826461701426 kJ mol^-1,-2153.444752517521 kJ mol^-1
139200,27.363874317988206 kJ mol^-1,-2177.0427352231236 kJ mol^-1,-2149.6788609051355 kJ mol^-1
139300,29.152122659578552 kJ mol^-1,-2170.89181054531 kJ mol^-1,-2141.739687885731 kJ mol^-1
139400,28.43652188779076 kJ mol^-1,-2178.579898704259 kJ mol^-1,-2150.1433768164684 kJ mol^-1
139500,30.616668798595168 kJ mol^-1,-2191.552152976674 kJ mol^-1,-2160.9354841780787 kJ mol^-1
139600,36.4852299045549 kJ mol^-1,-2200.1944395894557 kJ mol^-1,-2163.709209684901 kJ mol^-1
139700,29.46126331087655 kJ mol^-1,-2191.1987914377764 kJ mol^-1,-2161.7375281269 kJ mol^-1
139800,22.65638523419309 kJ mol^-1,-2188.575040594963 kJ mol^-1,-2165.9186553607697 kJ mol^-1
139900,24.13447563894724 kJ mol^-1,-2192.778183064239 kJ mol^-1,-2168.6437074252917 kJ mol^-1
140000,21.835068210509633 kJ mol^-1,-2176.8310122347184 kJ mol^-1,-2154.9959440242087 kJ mol^-1
140100,21.833718602151656 kJ mol^-1,-2185.2300504192167 kJ mol^-1,-2163.396331817065 kJ mol^-1
140200,15.394667985921888 kJ mol^-1,-2184.083023830604 kJ mol^-1,-2168.688355844682 kJ mol^-1
140300,14.34843238575528 kJ mol^-1,-2171.5421083736546 kJ mol^-1,-2157.1936759878995 kJ mol^-1
140400,15.71410048428234 kJ mol^-1,-2177.739110872141 kJ mol^-1,-2162.0250103878584 kJ mol^-1
140500,14.318618922979745 kJ mol^-1,-2167.31130431342 kJ mol^-1,-2152.9926853904403 kJ mol^-1
140600,16.901339803932345 kJ mol^-1,-2157.497768154811 kJ mol^-1,-2140.596428350879 kJ mol^-1
140700,19.86050668092409 kJ mol^-1,-2174.155731201965 kJ mol^-1,-2154.295224521041 kJ mol^-1
140800,11.873918271049462 kJ mol^-1,-2166.5446743650905 kJ mol^-1,-2154.670756094041 kJ mol^-1
140900,8.686662488166304 kJ mol^-1,-2161.9444731494564 kJ mol^-1,-2153.25781066129 kJ mol^-1
141000,6.916462280017045 kJ mol^-1,-2151.9700049571884 kJ mol^-1,-2145.053542677171 kJ mol^-1
141100,3.486977711617841 kJ mol^-1,-2152.302651336936 kJ mol^-1,-2148.815673625318 kJ mol^-1
141200,3.563718050864609 kJ mol^-1,-2138.4950293625293 kJ mol^-1,-2134.9313113116646 kJ mol^-1
141300,9.546760293894412 kJ mol^-1,-2146.429410975083 kJ mol^-1,-2136.882650681189 kJ mol^-1
141400,6.90494618423114 kJ mol^-1,-2144.7605112569477 kJ mol^-1,-2137.8555650727167 kJ mol^-1
141500,4.71545453448116 kJ mol^-1,-2135.4287996901435 kJ mol^-1,-2130.7133451556624 kJ mol^-1
141600,5.578499019128829 kJ mol^-1,-2132.383649294187 kJ mol^-1,-2126.805150275058 kJ mol^-1
141700,2.869242862717774 kJ mol^-1,-2139.9398066667413 kJ mol^-1,-2137.0705638040235 kJ mol^-1
141800,6.273708208291438 kJ mol^-1,-2137.0458274212933 kJ mol^-1,-2130.772119213002 kJ mol^-1
141900,2.742083018211799 kJ mol^-1,-2137.972930647525 kJ mol^-1,-2135.2308476293133 kJ mol^-1
142000,3.1130753719748068 kJ mol^-1,-2128.912434034515 kJ mol^-1,-2125.7993586625403 kJ mol^-1
142100,2.0922236349651357 kJ mol^-1,-2130.9896582185024 kJ mol^-1,-2128.8974345835372 kJ mol^-1
142200,13.27492255483343 kJ mol^-1,-2138.1098814197003 kJ mol^-1,-2124.834958864867 kJ mol^-1
142300,14.856196163379858 kJ mol^-1,-2140.2749525621516 kJ mol^-1,-2125.4187563987716 kJ mol^-1
142400,11.4146230097956 kJ mol^-1,-2132.3826536806964 kJ mol^-1,-2120.968030670901 kJ mol^-1
142500,13.387623110917547 kJ mol^-1,-2141.2851540307097 kJ mol^-1,-2127.897530919792 kJ mol^-1
142600,10.93860651879437 kJ mol^-1,-2138.3994412760235 kJ mol^-1,-2127.460834757229 kJ mol^-1
142700,8.535949251956174 kJ mol^-1,-2135.504887504476 kJ mol^-1,-2126.96893825252 kJ mol^-1
142800,3.750997263879324 kJ mol^-1,-2125.1305038735877 kJ mol^-1,-2121.379506609708 kJ mol^-1
142900,5.384762308602386 kJ mol^-1,-2123.8298514014414 kJ mol^-1,-2118.4450890928388 kJ mol^-1
143000,6.269892821577493 kJ mol^-1,-2122.476173820476 kJ mol^-1,-2116.206280998899 kJ mol^-1
143100,10.99575508766366 kJ mol^-1,-2116.713468493108 kJ mol^-1,-2105.717713405444 kJ mol^-1
143200,10.674874997034246 kJ mol^-1,-2121.41162976944 kJ mol^-1,-2110.7367547724057 kJ mol^-1
143300,12.990890331315917 kJ mol^-1,-2115.12711544297 kJ mol^-1,-2102.1362251116543 kJ mol^-1
143400,17.40794144269201 kJ mol^-1,-2119.660671249597 kJ mol^-1,-2102.252729806905 kJ mol^-1
143500,17.307751251814295 kJ mol^-1,-2111.609684711735 kJ mol^-1,-2094.3019334599207 kJ mol^-1
143600,15.070696066155001 kJ mol^-1,-2101.2195252665715 kJ mol^-1,-2086.1488292004165 kJ mol^-1
143700,10.483479982123134 kJ mol^-1,-2097.4021089832218 kJ mol^-1,-2086.9186290010985 kJ mol^-1
143800,9.838532261917251 kJ mol^-1,-2093.4524526896585 kJ mol^-1,-2083.613920427741 kJ mol^-1
143900,10.720398511211789 kJ mol^-1,-2098.6433579786103 kJ mol^-1,-2087.9229594673984 kJ mol^-1
144000,8.289871628858132 kJ mol^-1,-2094.268089116933 kJ mol^-1,-2085.9782174880747 kJ mol^-1
144100,10.041836864100357 kJ mol^-1,-2059.340024546319 kJ mol^-1,-2049.2981876822187 kJ mol^-1
144200,13.751949849323514 kJ mol^-1,-2062.381725604857 kJ mol^-1,-2048.6297757555335 kJ mol^-1
144300,7.360979492736316 kJ mol^-1,-2062.3449949451146 kJ mol^-1,-2054.984015452378 kJ mol^-1
144400,6.030491853456256 kJ mol^-1,-2051.7062909919505 kJ mol^-1,-2045.6757991384943 kJ mol^-1
144500,7.839776119405282 kJ mol^-1,-2050.949816285553 kJ mol^-1,-2043.1100401661477 kJ mol^-1
144600,15.742927839732804 kJ mol^-1,-2047.3499572548221 kJ mol^-1,-2031.6070294150893 kJ mol^-1
144700,17.320699327300222 kJ mol^-1,-2039.829218932136 kJ mol^-1,-2022.5085196048358 kJ mol^-1
144800,17.70009850906802 kJ mol^-1,-2035.1817934082069 kJ mol^-1,-2017.4816948991388 kJ mol^-1
144900,16.15614721278774 kJ mol^-1,-2023.877098911695 kJ mol^-1,-2007.7209516989071 kJ mol^-1
145000,19.30042757464537 kJ mol^-1,-2022.6041245972417 kJ mol^-1,-2003.3036970225962 kJ mol^-1
145100,27.10132630850421 kJ mol^-1,-2016.9521967943576 kJ mol^-1,-1989.8508704858534 kJ mol^-1
145200,29.175665755978716 kJ mol^-1,-2029.61068649219 kJ mol^-1,-2000.4350207362113 kJ mol^-1
145300,31.02666610865301 kJ mol^-1,-2033.5867377422348 kJ mol^-1,-2002.5600716335819 kJ mol^-1
145400,29.048778992979184 kJ mol^-1,-2035.9378339547227 kJ mol^-1,-2006.8890549617436 kJ mol^-1
145500,29.276409756768707 kJ mol^-1,-2044.4980578336151 kJ mol^-1,-2015.2216480768463 kJ mol^-1
145600,30.98712053435879 kJ mol^-1,-2055.7495002751116 kJ mol^-1,-2024.7623797407527 kJ mol^-1
145700,18.959588220539935 kJ mol^-1,-2050.4970371554227 kJ mol^-1,-2031.5374489348828 kJ mol^-1
145800,18.500880503465957 kJ mol^-1,-2053.8936367349384 kJ mol^-1,-2035.3927562314725 kJ mol^-1
145900,15.046148497786312 kJ mol^-1,-2048.2687837540398 kJ mol^-1,-2033.2226352562534 kJ mol^-1
146000,15.92384306871003 kJ mol^-1,-2050.788146078896 kJ mol^-1,-2034.8643030101857 kJ mol^-1
146100,15.430476376253058 kJ mol^-1,-2068.412472332866 kJ mol^-1,-2052.981995956613 kJ mol^-1
146200,24.16369639455672 kJ mol^-1,-2090.4488842447136 kJ mol^-1,-2066.285187850157 kJ mol^-1
146300,19.680466075676247 kJ mol^-1,-2087.544780047507 kJ mol^-1,-2067.864313971831 kJ mol^-1
146400,22.703862918158297 kJ mol^-1,-2072.530518512503 kJ mol^-1,-2049.8266555943446 kJ mol^-1
146500,22.268519446201285 kJ mol^-1,-2065.7386052241714 kJ mol^-1,-2043.47008577797 kJ mol^-1
146600,22.877018204377848 kJ mol^-1,-2072.1513484605634 kJ mol^-1,-2049.2743302561857 kJ mol^-1
146700,23.18000875149837 kJ mol^-1,-2072.8676145882396 kJ mol^-1,-2049.687605836741 kJ mol^-1
146800,18.795246366669733 kJ mol^-1,-2068.6396946388395 kJ mol^-1,-2049.8444482721698 kJ mol^-1
146900,16.648844113161996 kJ mol^-1,-2081.3206911162874 kJ mol^-1,-2064.6718470031255 kJ mol^-1
147000,13.409797344424012 kJ mol^-1,-2065.6591816102573 kJ mol^-1,-2052.249384265833 kJ mol^-1
147100,13.580830501012898 kJ mol^-1,-2060.552881628435 kJ mol^-1,-2046.972051127422 kJ mol^-1
147200,9.409693505265041 kJ mol^-1,-2066.764765755885 kJ mol^-1,-2057.35507225062 kJ mol^-1
147300,9.165949356219631 kJ mol^-1,-2085.952937966246 kJ mol^-1,-2076.786988610026 kJ mol^-1
147400,3.9345383772661413 kJ mol^-1,-2091.486881751685 kJ mol^-1,-2087.552343374419 kJ mol^-1
147500,24.690955787142265 kJ mol^-1,-2108.4934496491314 kJ mol^-1,-2083.802493861989 kJ mol^-1
147600,36.67793558643876 kJ mol^-1,-2107.4040267133014 kJ mol^-1,-2070.7260911268627 kJ mol^-1
147700,25.660019701954237 kJ mol^-1,-2126.05623490237 kJ mol^-1,-2100.3962152004156 kJ mol^-1
147800,19.50274458109838 kJ mol^-1,-2117.83451727686 kJ mol^-1,-2098.3317726957616 kJ mol^-1
147900,20.143710278276394 kJ mol^-1,-2111.156981980799 kJ mol^-1,-2091.0132717025226 kJ mol^-1
148000,21.83652113818671 kJ mol^-1,-2115.39211292081 kJ mol^-1,-2093.5555917826237 kJ mol^-1
148100,34.67532035615761 kJ mol^-1,-2141.2062183497887 kJ mol^-1,-2106.5308979936312 kJ mol^-1
148200,22.99745551454937 kJ mol^-1,-2129.48164617606 kJ mol^-1,-2106.4841906615106 kJ mol^-1
148300,25.52769176468381 kJ mol^-1,-2141.13604840892 kJ mol^-1,-2115.608356644236 kJ mol^-1
148400,28.113963487265995 kJ mol^-1,-2163.4544683650224 kJ mol^-1,-2135.3405048777563 kJ mol^-1
148500,31.994065233106994 kJ mol^-1,-2164.928558178747 kJ mol^-1,-2132.93449294564 kJ mol^-1
148600,33.120736586861966 kJ mol^-1,-2168.4185000838424 kJ mol^-1,-2135.2977634969807 kJ mol^-1
148700,26.98506710745445 kJ mol^-1,-2152.5329388071505 kJ mol^-1,-2125.547871699696 kJ mol^-1
148800,27.008596751607605 kJ mol^-1,-2155.5176696436515 kJ mol^-1,-2128.509072892044 kJ mol^-1
148900,21.247772712732996 kJ mol^-1,-2150.643394124814 kJ mol^-1,-2129.3956214120813 kJ mol^-1
149000,23.01337384743214 kJ mol^-1,-2150.9134805946946 kJ mol^-1,-2127.9001067472627 kJ mol^-1
149100,14.075478812820847 kJ mol^-1,-2155.3886262320957 kJ mol^-1,-2141.313147419275 kJ mol^-1
149200,13.760175768721371 kJ mol^-1,-2135.121884509368 kJ mol^-1,-2121.361708740647 kJ mol^-1
149300,10.782298077613813 kJ mol^-1,-2142.1036469232768 kJ mol^-1,-2131.321348845663 kJ mol^-1
149400,6.001287104311115 kJ mol^-1,-2128.8725239991663 kJ mol^-1,-2122.8712368948554 kJ mol^-1
149500,10.93437625674516 kJ mol^-1,-2140.762337557131 kJ mol^-1,-2129.827961300386 kJ mol^-1
149600,7.164860342408213 kJ mol^-1,-2139.8658048976 kJ mol^-1,-2132.7009445551917 kJ mol^-1
149700,1.5557998260697723 kJ mol^-1,-2136.05678972938 kJ mol^-1,-2134.5009899033103 kJ mol^-1
149800,4.290412769655443 kJ mol^-1,-2144.792014295911 kJ mol^-1,-2140.5016015262554 kJ mol^-1
149900,2.405356300163225 kJ mol^-1,-2144.497972785117 kJ mol^-1,-2142.092616484954 kJ mol^-1
150000,3.3792382324290027 kJ mol^-1,-2154.8096009083188 kJ mol^-1,-2151.4303626758897 kJ mol^-1
150100,8.460349890098767 kJ mol^-1,-2152.7483967524286 kJ mol^-1,-2144.28804686233 kJ mol^-1
150200,8.061018340091419 kJ mol^-1,-2147.1149641673965 kJ mol^-1,-2139.053945827305 kJ mol^-1
150300,30.537658825646684 kJ mol^-1,-2162.673275526567 kJ mol^-1,-2132.1356167009203 kJ mol^-1
150400,36.02105156222875 kJ mol^-1,-2184.382638704585 kJ mol^-1,-2148.3615871423563 kJ mol^-1
150500,41.62582150487042 kJ mol^-1,-2194.8577932453823 kJ mol^-1,-2153.2319717405117 kJ mol^-1
150600,38.48177552686789 kJ mol^-1,-2188.819790783941 kJ mol^-1,-2150.338015257073 kJ mol^-1
150700,38.1656703795324 kJ mol^-1,-2194.1935533416954 kJ mol^-1,-2156.027882962163 kJ mol^-1
150800,23.75419876906538 kJ mol^-1,-2184.0417940642656 kJ mol^-1,-2160.2875952952004 kJ mol^-1
150900,23.96193571944969 kJ mol^-1,-2185.927564414938 kJ mol^-1,-2161.9656286954882 kJ mol^-1
151000,28.554288779250417 kJ mol^-1,-2184.768558191365 kJ mol^-1,-2156.214269412115 kJ mol^-1
151100,29.611858220320553 kJ mol^-1,-2180.762229427739 kJ mol^-1,-2151.150371207418 kJ mol^-1
151200,43.530394481500586 kJ mol^-1,-2190.9068170527667 kJ mol^-1,-2147.376422571266 kJ mol^-1
151300,35.71661207328674 kJ mol^-1,-2202.279051277829 kJ mol^-1,-2166.562439204542 kJ mol^-1
151400,23.40092745813783 kJ mol^-1,-2195.3494404908247 kJ mol^-1,-2171.948513032687 kJ mol^-1
151500,23.164618741738245 kJ mol^-1,-2196.1168181485673 kJ mol^-1,-2172.952199406829 kJ mol^-1
151600,21.28472508524713 kJ mol^-1,-2196.770880397863 kJ mol^-1,-2175.486155312616 kJ mol^-1
151700,27.145344335094904 kJ mol^-1,-2181.095107343115 kJ mol^-1,-2153.9497630080205 kJ mol^-1
151800,21.948756532492663 kJ mol^-1,-2175.729592038981 kJ mol^-1,-2153.7808355064885 kJ mol^-1
151900,18.184904035430886 kJ mol^-1,-2170.051899710105 kJ mol^-1,-2151.866995674674 kJ mol^-1
152000,21.34564799079854 kJ mol^-1,-2173.015274755796 kJ mol^-1,-2151.6696267649972 kJ mol^-1
152100,21.899890266036298 kJ mol^-1,-2182.881165132761 kJ mol^-1,-2160.9812748667246 kJ mol^-1
152200,17.477578707467845 kJ mol^-1,-2192.5452782790935 kJ mol^-1,-2175.067699571626 kJ mol^-1
